year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2018,3132.81359,2,1,2,1,2,1,7,0,3,3,6,1,2,0,1,4,2,0,0,2,4
2018,3132.81359,2,1,2,1,2,1,7,0,3,3,6,1,2,0,1,4,2,0,0,2,4
2018,1380.53866,2,1,1,4,7,3,88,5,3,1,4,1,2,0,2,5,3,0,0,2,3
2018,2657.56178,1,2,2,2,7,1,3,5,3,1,5,1,1,2,1,3,1,0,0,2,3
2018,957.63761,1,1,2,1,7,4,88,1,4,1,4,1,3,5,1,2,1,1,1,,1
2018,749.02014,1,1,2,1,7,4,6,1,2,2,4,2,1,1,1,3,1,0,0,2,3
2018,3973.67068,2,1,2,1,6,1,6,1,1,2,1,1,2,0,1,2,1,1,2,2,1
2018,12462.05048,1,1,2,1,1,1,3,1,2,3,3,2,2,0,1,2,1,0,0,2,4
2018,1001.99689,2,1,2,1,7,4,5,1,4,2,4,2,1,1,1,3,1,0,0,2,1
2018,1620.20131,1,1,2,1,1,1,7,0,2,3,3,2,2,0,1,4,2,0,0,2,4
2018,1667.43034,2,3,2,3,4,1,4,1,2,3,1,2,2,0,1,4,2,0,0,2,1
2018,2296.63859,2,2,2,2,7,1,1,1,2,2,2,2,2,0,1,4,2,0,0,2,1
2018,723.63087,1,1,2,1,7,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,1
2018,723.63087,1,1,2,1,7,1,5,1,2,2,3,2,2,0,1,4,2,1,1,2,3
2018,869.80877,1,1,2,1,5,1,88,2,2,1,4,1,1,1,1,3,1,0,0,2,3
2018,7203.51914,1,1,2,1,5,2,3,0,4,3,3,1,1,1,1,3,1,0,0,2,3
2018,3359.19832,2,1,1,4,5,1,1,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,913.99723,2,1,2,1,6,1,2,1,2,1,3,1,2,0,1,1,1,1,2,1,3
2018,5646.81018,2,1,2,1,8,3,5,0,4,3,3,1,2,0,1,4,2,0,0,2,1
2018,454.32477,2,1,2,1,7,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,454.32477,2,1,2,1,7,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,454.32477,2,1,2,1,7,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,454.32477,2,1,2,1,7,2,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,223.04815,2,1,1,4,8,5,88,1,4,2,5,1,1,1,1,3,1,0,0,2,3
2018,466.88029,1,1,2,1,6,2,6,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2018,528.56408,2,1,2,1,8,2,7,1,3,2,2,2,2,0,1,4,2,0,0,1,1
2018,1103.38328,2,3,2,3,3,1,7,0,3,2,1,8,2,0,1,4,2,0,0,,5
2018,1103.38328,2,3,2,3,3,1,7,0,3,2,1,8,2,0,1,4,2,1,1,,5
2018,1103.38328,2,3,2,3,3,1,7,0,3,2,1,1,2,0,1,2,1,1,1,2,5
2018,1103.38328,2,3,2,3,3,1,7,0,3,2,1,8,2,0,1,4,2,1,1,,5
2018,1103.38328,2,3,2,3,3,1,7,0,3,2,1,8,2,0,1,4,2,1,1,,5
2018,1103.38328,2,3,2,3,3,1,7,0,3,2,1,2,2,0,1,4,2,1,1,2,5
2018,459.50516,1,1,2,1,6,2,7,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2018,459.50516,1,1,2,1,6,2,7,1,3,2,4,1,1,2,1,3,1,0,0,2,3
2018,9484.2892,2,1,2,1,5,1,4,1,2,2,3,2,2,0,1,2,1,0,0,2,1
2018,808.14211,2,1,2,1,6,2,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2018,1271.88526,2,1,2,1,2,1,2,0,2,2,1,2,3,5,1,1,1,1,1,2,1
2018,577.11046,1,1,1,4,4,1,4,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2018,1302.27576,2,1,2,1,2,1,2,1,2,3,4,2,2,0,1,4,2,0,0,2,4
2018,575.83507,1,1,2,1,6,2,5,1,2,2,4,2,3,5,1,4,2,1,2,2,3
2018,1277.98479,1,1,2,1,8,2,7,3,4,1,3,2,2,0,1,4,2,0,0,2,5
2018,1480.68339,2,1,1,4,5,2,6,2,4,2,4,2,1,1,1,2,1,0,0,2,3
2018,3347.47334,2,1,2,1,7,2,4,1,3,1,2,2,2,0,1,4,2,0,0,1,1
2018,3347.47334,2,1,2,1,7,2,4,1,3,1,2,2,2,0,1,4,2,0,0,2,1
2018,5824.48747,1,1,1,4,5,1,4,1,3,1,4,1,1,3,1,3,1,0,0,2,3
2018,4872.5934,2,1,2,1,1,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,4872.5934,2,1,2,1,1,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,4872.5934,2,1,2,1,1,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,4557.81644,2,3,2,3,5,2,88,0,3,2,4,1,2,0,1,4,2,1,2,2,3
2018,2817.08633,2,1,1,4,6,2,88,5,1,1,3,1,1,2,1,3,1,0,0,2,1
2018,1107.3042,2,1,1,4,4,1,6,0,3,3,1,2,2,0,1,4,2,0,0,2,3
2018,2200.23534,2,1,2,1,2,1,4,0,4,2,2,2,2,0,1,2,1,1,1,2,1
2018,2200.23534,2,1,2,1,2,1,4,0,4,2,2,1,2,0,1,2,1,1,1,2,1
2018,26760.7796,2,3,2,3,2,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,5
2018,1128.38391,2,3,2,3,5,5,2,0,4,2,3,2,1,2,1,3,1,1,1,2,1
2018,1072.48185,2,1,2,1,7,2,6,1,2,3,4,2,2,0,1,4,2,0,0,2,2
2018,2589.88504,1,1,2,1,3,1,5,5,1,1,4,2,3,5,1,4,2,0,0,2,1
2018,2608.78999,2,1,2,1,6,4,88,1,3,3,3,2,2,0,1,2,1,0,0,2,1
2018,2661.70559,2,3,1,4,7,4,2,1,3,2,3,1,1,4,1,3,1,0,0,2,1
2018,1415.79967,1,1,2,1,6,4,4,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2018,1997.1463,2,1,2,1,8,2,88,0,1,2,4,1,1,2,1,2,1,0,0,2,3
2018,2898.0084,1,2,2,2,7,1,88,5,1,1,1,1,2,0,1,4,2,0,0,2,1
2018,5890.08499,2,1,1,4,5,1,88,1,3,2,4,1,1,1,1,2,1,1,2,2,1
2018,809.51244,2,1,2,1,5,2,1,1,2,2,1,1,2,0,1,4,2,1,1,2,1
2018,1790.85422,2,3,2,3,5,2,7,5,4,1,3,2,2,0,1,4,2,1,1,2,5
2018,1790.85422,2,3,2,3,5,2,7,5,4,1,3,2,2,0,1,4,2,1,1,2,5
2018,3140.29661,2,1,2,1,6,4,2,1,2,3,1,2,2,0,1,4,2,0,0,2,1
2018,3140.29661,2,1,2,1,6,4,2,1,2,3,3,2,2,0,1,4,2,0,0,2,2
2018,5019.9425,1,2,2,2,5,1,88,5,2,1,4,1,1,1,1,2,1,1,1,2,3
2018,666.06019,1,1,2,1,8,4,3,4,2,1,4,2,2,0,1,4,2,0,0,2,1
2018,666.06019,1,1,2,1,8,4,3,4,2,1,4,2,2,0,1,4,2,0,0,2,1
2018,2165.97444,2,1,2,1,5,1,7,5,2,1,3,2,2,0,1,1,1,0,0,2,3
2018,1773.65664,1,1,2,1,5,2,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2018,1365.05531,2,1,2,1,1,1,7,2,2,1,3,2,1,3,1,3,1,0,0,2,4
2018,1269.05641,1,1,2,1,5,1,6,1,2,3,3,2,2,0,1,4,2,0,0,2,5
2018,1269.05641,1,1,2,1,5,1,6,1,2,3,3,2,2,0,1,4,2,0,0,2,5
2018,18937.5911,1,1,2,1,5,1,6,1,2,3,3,2,2,0,1,4,2,0,0,2,5
2018,2035.77999,2,1,2,1,7,2,7,1,2,2,4,1,2,0,2,5,3,0,0,2,3
2018,1156.57606,1,2,2,2,5,1,3,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2018,854.92385,1,1,2,1,6,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,854.92385,1,1,2,1,6,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,854.92385,1,1,2,1,6,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,854.92385,1,1,2,1,6,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,854.92385,1,1,2,1,6,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2018,2051.50704,2,1,2,1,7,2,7,2,4,1,6,2,2,0,1,4,2,0,0,2,4
2018,991.04017,1,1,1,4,8,2,3,5,4,1,4,2,3,5,1,1,1,0,0,2,3
2018,869.97551,1,1,2,1,8,2,6,0,2,3,4,1,1,1,1,3,1,0,0,2,1
2018,1325.54195,2,2,2,2,4,1,88,3,2,1,1,1,2,0,1,3,1,1,2,2,1
2018,545.03588,2,1,2,1,5,1,6,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2018,532.37286,2,2,2,2,6,2,6,3,2,1,4,1,1,1,1,2,1,0,0,2,3
2018,937.48717,1,2,2,2,6,4,88,1,3,2,4,1,2,0,1,3,1,1,2,2,3
2018,330.63488,2,1,2,1,8,4,5,1,2,1,3,1,2,0,1,1,1,0,0,2,1
2018,330.63488,2,1,2,1,8,4,5,1,2,1,3,1,2,0,1,1,1,0,0,2,1
2018,397.15838,2,1,2,1,8,4,4,1,2,3,3,2,2,0,1,1,1,0,0,2,5
2018,422.67953,2,1,2,1,7,2,88,0,2,3,3,1,2,0,1,4,2,0,0,2,1
2018,382.82215,1,1,2,1,4,1,4,0,3,2,3,2,2,0,1,4,2,1,1,2,1
2018,410.19316,2,1,2,1,6,4,4,0,2,2,3,1,2,0,1,4,2,0,0,2,4
2018,583.6575,2,1,2,1,6,1,5,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,458.47979,2,1,2,1,6,4,6,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2018,458.47979,2,1,2,1,6,4,6,0,3,2,6,2,2,0,1,4,2,0,0,2,5
2018,458.47979,2,1,2,1,6,4,6,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2018,458.47979,2,1,2,1,6,4,6,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2018,458.47979,2,1,2,1,6,4,6,0,3,2,6,2,2,0,1,4,2,0,0,2,5
2018,469.6945,2,2,2,2,7,4,88,4,3,1,3,2,2,0,1,1,1,0,0,2,3
2018,3729.83099,2,1,2,1,8,1,2,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2018,3729.83099,2,1,2,1,8,1,2,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2018,1101.45275,1,1,2,1,4,1,3,2,4,1,1,2,2,0,1,2,1,1,2,2,1
2018,1101.45275,1,1,2,1,4,1,3,2,4,1,1,1,2,0,1,4,2,1,2,2,1
2018,1101.45275,1,1,2,1,4,1,3,2,4,1,1,2,2,0,1,4,2,1,1,2,1
2018,1101.45275,1,1,2,1,4,1,3,2,4,1,1,2,1,1,1,3,1,1,2,2,1
2018,1101.45275,1,1,2,1,4,1,3,2,4,1,1,2,2,0,1,4,2,1,1,2,3
2018,1519.54429,1,1,2,1,6,2,3,2,4,1,3,1,2,0,1,4,2,1,2,2,1
2018,1763.88421,2,1,2,1,8,2,7,0,1,2,4,1,2,0,2,5,3,0,0,2,3
2018,2756.71088,2,2,2,2,5,1,2,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2018,3676.68574,2,1,2,1,7,5,6,1,2,2,5,1,1,1,1,3,1,0,0,2,3
2018,3947.69825,1,1,2,1,1,1,88,1,2,2,4,2,2,0,1,4,2,0,0,2,4
2018,5554.15037,1,2,2,2,7,2,1,5,2,1,4,1,1,3,1,2,1,1,2,2,3
2018,1249.20076,2,1,2,1,8,4,2,5,4,1,3,1,2,0,1,2,1,1,1,2,1
2018,1505.92662,1,1,2,1,6,2,7,5,4,1,4,2,2,0,1,4,2,0,0,2,4
2018,1856.73294,1,1,1,4,5,2,2,5,4,1,3,1,1,3,1,3,1,1,2,2,1
2018,1567.48007,2,3,2,3,5,2,7,5,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,15860.3219,2,1,2,1,6,5,7,1,2,3,3,2,2,0,1,4,2,1,2,2,4
2018,1027.21351,2,1,2,1,5,1,3,4,4,1,3,1,2,0,1,1,1,0,0,1,4
2018,4475.78366,2,1,1,4,2,1,5,5,3,1,4,3,2,0,1,1,1,0,0,2,4
2018,5133.29547,1,2,2,2,6,4,88,4,3,1,2,2,1,3,1,3,1,0,0,2,1
2018,1562.56451,1,1,2,1,8,3,4,2,3,1,5,1,2,0,1,4,2,0,0,2,1
2018,3984.28363,2,1,2,1,6,4,1,1,3,2,4,1,1,1,1,2,1,0,0,2,3
2018,3235.23165,1,1,1,4,7,4,7,0,3,2,4,2,1,2,1,3,1,0,0,2,3
2018,3453.53616,1,3,1,4,6,2,6,4,4,1,5,2,2,0,1,4,2,0,0,2,1
2018,2860.84402,2,1,2,1,4,1,88,2,2,1,3,1,1,3,1,3,1,0,0,2,5
2018,3302.42186,2,1,2,1,5,2,7,2,4,2,4,1,2,0,1,4,2,0,0,2,5
2018,1713.54986,2,1,2,1,7,4,1,1,2,1,3,1,2,0,1,4,2,0,0,1,1
2018,2053.63177,2,1,2,1,5,2,6,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2018,885.32784,2,1,2,1,8,4,2,2,2,1,3,2,2,0,1,1,1,0,0,2,1
2018,1617.53823,1,1,2,1,5,1,6,0,2,2,6,2,2,0,1,4,2,0,0,2,4
2018,2201.63632,1,1,1,4,4,1,2,3,4,1,6,2,1,1,1,3,1,0,0,2,3
2018,2201.63632,1,1,1,4,4,1,2,3,4,1,4,2,1,1,1,3,1,0,0,2,3
2018,1579.40947,2,1,2,1,7,2,7,0,3,2,4,1,2,0,1,2,1,0,0,2,5
2018,3354.70694,2,2,2,2,7,3,6,5,1,1,4,1,2,0,1,4,2,0,0,1,3
2018,1673.37178,2,1,1,4,4,1,5,3,3,1,4,3,2,0,1,4,2,0,0,2,3
2018,3041.42844,1,1,2,1,6,2,88,1,3,3,4,1,1,1,1,3,1,0,0,2,3
2018,2144.90473,1,3,2,3,7,3,1,5,3,1,5,2,2,0,1,4,2,0,0,2,3
2018,1220.76909,2,3,2,3,6,2,7,0,1,2,4,2,2,0,1,4,2,0,0,2,3
2018,1466.47911,1,3,2,3,7,4,7,0,3,2,5,1,1,1,1,3,1,0,0,2,1
2018,737.03911,1,1,2,1,5,1,5,1,2,2,4,2,2,0,1,1,1,0,0,2,3
2018,2917.55308,2,1,2,1,1,1,5,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2018,1834.22146,1,1,2,1,7,4,4,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2018,1834.22146,1,1,2,1,7,4,4,0,2,3,4,2,2,0,1,4,2,0,0,2,3
2018,603.593,1,1,2,1,7,4,7,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2018,603.593,1,1,2,1,7,4,7,0,2,2,4,1,2,0,1,4,2,0,0,2,1
2018,603.593,1,1,2,1,7,4,7,0,2,2,4,1,2,0,1,4,2,0,0,2,1
2018,861.22857,2,2,2,2,6,1,3,4,2,1,4,2,1,1,1,3,1,0,0,2,2
2018,683.70672,1,1,2,1,8,2,1,0,2,2,4,1,2,0,1,4,2,0,0,2,1
2018,927.17881,2,1,1,4,6,4,2,1,3,1,1,1,2,0,1,4,2,1,1,2,1
2018,3003.10702,1,1,2,1,7,1,2,2,1,1,4,2,2,0,1,4,2,0,0,2,1
2018,310.997,2,1,2,1,6,1,3,0,3,2,2,1,1,2,1,1,1,0,0,2,1
2018,310.997,2,1,2,1,6,1,3,0,3,2,2,1,1,2,1,1,1,1,1,2,1
2018,310.997,2,1,2,1,6,1,3,0,3,2,2,1,1,2,1,1,1,1,1,2,1
2018,541.45611,1,1,1,4,6,2,6,4,3,1,5,1,1,1,1,2,1,0,0,2,3
2018,674.51874,1,1,2,1,6,2,6,3,2,1,3,2,2,0,1,4,2,0,0,1,3
2018,487.33723,1,3,2,3,6,2,88,4,3,1,3,1,3,5,1,4,2,0,0,2,3
2018,831.43882,1,1,2,1,6,2,7,0,2,2,4,1,2,0,1,4,2,0,0,2,3
2018,24059.73773,1,1,2,1,6,2,7,1,1,2,4,1,2,0,1,4,2,0,0,2,2
2018,917.04214,1,1,2,1,6,4,7,1,3,2,1,1,1,2,1,3,1,1,1,1,1
2018,1640.49263,2,1,2,1,5,1,88,0,3,2,3,2,2,0,1,4,2,0,0,2,1
2018,4317.1248,2,1,2,1,5,2,7,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2018,1321.18041,1,1,1,4,6,2,7,1,3,1,4,2,3,5,1,4,2,0,0,2,3
2018,1585.87333,1,1,2,1,1,1,4,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,1585.87333,1,1,2,1,1,1,4,1,3,2,6,2,2,0,1,4,2,0,0,2,4
2018,488.27825,1,1,2,1,5,1,6,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,2602.86607,1,1,1,4,2,1,4,3,2,1,4,2,2,0,1,2,1,1,1,2,4
2018,463.10244,1,1,2,1,6,2,5,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2018,1286.16291,2,2,2,2,8,2,3,0,3,2,2,1,2,0,1,4,2,0,0,2,1
2018,2201.44809,1,1,2,1,6,4,88,2,3,1,3,1,1,3,1,3,1,0,0,2,1
2018,3809.78705,1,1,2,1,8,4,2,3,1,1,4,1,2,0,1,4,2,0,0,2,1
2018,3809.78705,1,1,2,1,8,4,2,3,1,1,4,1,2,0,1,4,2,0,0,2,1
2018,3093.24101,1,2,2,2,4,1,88,0,3,2,6,1,3,5,2,5,3,0,0,2,2
2018,2027.20978,2,2,2,2,6,2,88,4,3,1,4,1,2,0,1,4,2,0,0,2,4
2018,1508.09942,2,1,1,4,5,4,88,1,3,2,1,1,1,2,1,3,1,0,0,2,1
2018,2454.90103,2,1,2,1,2,1,7,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,4502.37738,1,1,2,1,6,1,7,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2018,2679.38577,1,1,2,1,8,3,2,1,3,2,6,1,2,0,2,5,3,0,0,2,5
2018,15615.10038,1,1,2,1,7,4,88,2,4,2,3,1,1,2,1,3,1,1,2,1,1
2018,2395.60551,1,1,2,1,7,2,7,1,4,1,4,1,1,3,1,3,1,0,0,2,5
2018,2201.63632,1,1,1,4,4,1,2,3,4,1,4,2,1,1,1,3,1,0,0,2,3
2018,2548.64714,1,3,1,4,3,1,4,2,4,2,2,2,2,0,1,4,2,0,0,2,1
2018,1753.24823,2,3,2,3,6,2,5,0,4,2,2,1,2,0,1,4,2,1,2,1,1
2018,1377.47616,2,1,2,1,6,2,7,1,3,2,1,2,1,3,1,3,1,1,1,2,3
2018,1404.26606,2,1,2,1,6,2,7,2,3,2,4,1,2,0,1,4,2,0,0,2,5
2018,2715.73632,1,1,2,1,2,1,7,2,3,2,3,2,2,0,1,4,2,0,0,2,4
2018,2330.68661,1,1,2,1,1,1,7,1,3,1,3,2,2,0,1,2,1,0,0,2,4
2018,2778.79289,1,1,2,1,8,2,7,3,4,1,4,3,2,0,1,4,2,0,0,2,3
2018,1962.99034,2,1,2,1,7,2,7,1,3,3,4,2,2,0,1,4,2,0,0,2,3
2018,1448.36641,1,1,2,1,6,1,7,3,3,1,4,1,2,0,1,4,2,0,0,2,3
2018,812.6308,2,1,2,1,7,4,4,0,3,2,3,2,1,3,1,3,1,0,0,2,1
2018,812.6308,2,1,2,1,7,4,4,0,3,2,3,2,1,3,1,2,1,0,0,2,1
2018,1646.39211,2,2,2,2,6,4,6,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2018,6873.28249,1,3,2,3,5,1,2,5,1,1,4,3,2,0,1,4,2,0,0,2,3
2018,2671.39948,1,2,2,2,4,1,88,1,1,1,6,2,3,5,2,5,3,0,0,2,2
2018,1821.71186,1,1,1,4,6,2,6,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,1821.71186,1,1,1,4,6,2,6,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,37640.3031,2,3,2,3,5,1,5,1,1,2,2,2,2,0,1,4,2,0,0,2,1
2018,4762.21096,2,2,1,4,7,3,1,5,1,1,3,1,1,2,1,3,1,0,0,2,1
2018,2753.25173,1,1,2,1,3,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2018,2653.96177,2,1,2,1,3,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,5
2018,2653.96177,2,1,2,1,3,1,4,1,3,1,4,2,2,0,1,4,2,0,0,2,5
2018,2653.96177,2,1,2,1,3,1,4,1,3,1,4,1,2,0,1,1,1,0,0,2,5
2018,894.11003,1,1,2,1,3,1,88,0,3,2,3,2,1,2,1,3,1,0,0,2,2
2018,1967.66005,2,2,2,2,6,1,88,1,1,2,1,1,2,0,1,4,2,1,1,1,1
2018,746.33744,2,1,2,1,8,1,88,1,1,2,6,2,2,0,2,5,3,0,0,2,3
2018,1773.53463,2,2,2,2,6,2,7,0,1,2,4,1,2,0,2,5,3,0,0,2,3
2018,2105.06019,1,3,2,3,4,1,88,0,1,2,4,2,2,0,1,4,2,0,0,2,5
2018,826.54552,2,1,2,1,8,4,2,0,4,2,2,1,2,0,1,4,2,1,1,1,1
2018,914.64926,2,1,2,1,5,4,5,1,4,2,1,2,1,3,1,2,1,0,0,1,1
2018,914.64926,2,1,2,1,5,4,5,1,4,2,1,1,2,0,1,3,1,1,2,1,1
2018,914.64926,2,1,2,1,5,4,5,1,4,2,1,2,2,0,1,4,2,1,1,2,1
2018,6410.9052,1,1,2,1,7,4,4,0,4,2,3,2,2,0,1,4,2,0,0,2,1
2018,608.81631,2,1,2,1,8,3,3,1,2,2,3,1,2,0,1,3,1,1,2,2,2
2018,2218.03758,1,1,2,1,1,1,6,4,4,1,3,2,2,0,1,4,2,1,1,2,4
2018,1155.93541,2,1,2,1,4,1,5,4,4,1,6,2,1,3,1,3,1,0,0,2,3
2018,4129.85418,1,3,2,3,6,1,5,1,4,1,4,2,1,1,1,3,1,0,0,,3
2018,2661.60243,2,1,2,1,6,2,6,1,4,2,1,2,2,0,1,4,2,1,1,2,1
2018,1914.13833,1,1,1,4,7,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,3630.69242,1,1,2,1,5,1,4,2,4,2,4,2,1,1,1,3,1,0,0,2,3
2018,2648.04119,1,1,2,1,7,5,6,3,4,1,1,1,3,5,1,1,1,0,0,2,1
2018,388.80229,2,1,2,1,7,2,7,1,2,2,4,1,2,0,2,5,3,0,0,2,3
2018,590.57476,1,1,2,1,6,2,7,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2018,1301.86052,2,1,2,1,4,4,2,1,3,1,1,1,2,0,1,4,2,1,2,2,2
2018,419.44273,2,1,2,1,5,1,5,0,2,2,3,1,1,2,1,3,1,1,1,2,1
2018,388.80229,2,1,2,1,7,2,7,1,2,2,4,1,2,0,2,5,3,0,0,2,3
2018,1445.25723,1,2,2,2,4,1,6,3,2,1,3,1,1,1,1,2,1,1,2,1,3
2018,518.20709,2,1,2,1,7,4,2,2,3,1,3,1,1,2,1,2,1,0,0,2,1
2018,935.62854,1,1,2,1,7,4,1,1,3,3,3,1,1,3,1,3,1,1,2,2,1
2018,1383.73677,1,1,2,1,7,5,4,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2018,5922.13762,1,1,2,1,3,1,5,1,3,2,4,2,2,0,2,5,3,0,0,2,5
2018,3516.72312,2,1,1,4,6,2,4,2,3,2,3,1,2,0,1,4,2,0,0,2,1
2018,3516.72312,2,1,1,4,6,2,4,2,3,2,4,1,2,0,1,4,2,0,0,2,1
2018,3516.72312,2,1,1,4,6,2,4,2,3,2,3,1,2,0,1,4,2,0,0,2,1
2018,2240.57667,1,1,2,1,7,4,2,0,3,3,2,2,1,1,1,3,1,0,0,1,2
2018,2240.57667,1,1,2,1,7,4,2,0,3,3,2,1,1,1,1,3,1,0,0,1,1
2018,2240.57667,1,1,2,1,7,4,2,0,3,3,2,1,1,1,1,3,1,0,0,1,1
2018,2240.57667,1,1,2,1,7,4,2,0,3,3,3,1,2,0,1,3,1,1,2,2,3
2018,6210.38639,2,3,2,3,3,1,1,1,3,2,3,2,2,0,1,1,1,0,0,2,2
2018,6210.38639,2,3,2,3,3,1,1,1,3,2,3,2,2,0,1,1,1,0,0,2,2
2018,1952.71053,2,2,2,2,7,1,1,1,2,2,4,1,1,1,1,2,1,1,2,2,1
2018,1596.74013,1,2,2,2,6,2,3,4,2,1,4,2,2,0,1,4,2,1,2,2,1
2018,1697.33606,2,1,2,1,5,1,5,2,2,1,1,1,2,0,1,1,1,1,2,2,1
2018,2267.5911,1,1,2,1,8,3,3,0,3,3,4,1,2,0,1,4,2,0,0,2,3
2018,3563.17302,1,2,2,2,7,4,3,4,4,1,3,1,2,0,1,4,2,0,0,2,3
2018,2541.42632,1,1,2,1,7,2,88,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2018,1477.89992,2,3,1,4,1,1,7,2,4,1,5,1,2,0,1,4,2,0,0,,4
2018,1477.89992,2,3,1,4,1,1,7,2,4,1,5,2,2,0,1,4,2,0,0,2,4
2018,1477.89992,2,3,1,4,1,1,7,2,4,1,5,1,2,0,1,4,2,0,0,2,4
2018,834.82477,2,3,2,3,4,1,5,1,4,2,1,2,1,1,1,1,1,0,0,1,2
2018,834.82477,2,3,2,3,4,1,5,1,4,2,1,2,2,0,1,1,1,0,0,1,2
2018,834.82477,2,3,2,3,4,1,5,1,4,2,1,2,1,1,1,3,1,0,0,1,2
2018,5941.52543,2,1,2,1,4,1,4,1,3,3,4,2,2,0,1,1,1,0,0,2,2
2018,2060.28472,2,1,2,1,6,3,6,0,3,3,1,1,2,0,1,2,1,0,0,1,1
2018,2060.28472,2,1,2,1,6,3,6,0,3,3,1,1,2,0,1,4,2,0,0,1,1
2018,2213.09973,1,1,2,1,7,5,2,1,3,2,4,1,1,3,1,3,1,0,0,2,3
2018,1048.78707,1,1,2,1,7,2,6,1,4,1,5,1,1,2,1,3,1,0,0,2,3
2018,1098.11798,2,1,2,1,7,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2018,907.60125,2,1,2,1,5,5,2,2,4,1,1,2,2,0,1,3,1,1,2,2,2
2018,907.60125,2,1,2,1,5,5,2,2,4,1,1,2,2,0,1,1,1,0,0,2,1
2018,1021.39337,1,1,2,1,6,2,7,0,4,2,4,1,2,0,1,4,2,0,0,2,3
2018,491.87875,2,1,2,1,5,1,7,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2018,3443.15125,2,1,2,1,5,1,7,4,4,1,4,2,2,0,1,1,1,0,0,2,3
2018,2330.87797,1,1,2,1,5,4,3,0,3,3,4,2,1,1,1,3,1,0,0,2,1
2018,839.14116,1,1,2,1,8,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,3
2018,741.36433,2,1,2,1,6,5,88,1,1,2,2,1,2,0,1,4,2,0,0,2,1
2018,1388.95033,2,2,2,2,1,1,6,4,2,1,3,2,2,0,1,4,2,0,0,2,4
2018,1662.71254,2,1,2,1,7,4,6,1,2,1,1,2,1,4,1,3,1,1,1,2,1
2018,1662.71254,2,1,2,1,7,4,6,1,2,1,1,2,2,0,1,4,2,0,0,1,1
2018,983.02321,1,1,2,1,1,1,4,1,2,2,3,2,2,0,1,4,2,0,0,2,4
